data,model,method,K,criteria,Accuracy,Consistency
Communities,RF,RF,4.0,Kendall,0.5293726107157013,0.7833123160992025
Communities,RF,RF,4.0,RBO,0.5293726107157013,0.87096731820093
Communities,RF,RF,5.0,Jaccard,0.5293726107157013,0.7039947757160812
Communities,RF,RF,5.0,Kendall,0.5293726107157013,0.7129255989911765
Communities,RF,RF,5.0,RBO,0.5293726107157013,0.8595985708280839
Communities,RF,RF,6.0,Jaccard,0.5293726107157013,0.6365069356872535
Communities,RF,RF,6.0,Kendall,0.5293726107157013,0.6648591845313139
Communities,RF,RF,6.0,RBO,0.5293726107157013,0.8443971556676498
Communities,RF,RF,7.0,Jaccard,0.5293726107157013,0.595375571605072
Communities,RF,RF,7.0,Kendall,0.5293726107157013,0.6352308893292484
Communities,RF,RF,7.0,RBO,0.5293726107157013,0.8291168043509989
Communities,RF,RF,8.0,Jaccard,0.5293726107157013,0.5646922224475972
Communities,RF,RF,8.0,Kendall,0.5293726107157013,0.6091019636101598
Communities,RF,RF,8.0,RBO,0.5293726107157013,0.8146559553834217
Communities,RF,RF,9.0,Jaccard,0.5293726107157013,0.547430249447898
Communities,RF,RF,9.0,Kendall,0.5293726107157013,0.5921430573069918
Communities,RF,RF,9.0,RBO,0.5293726107157013,0.8019335299389957
Communities,RF,RF,10.0,Jaccard,0.5293726107157013,0.5611413596911733
Communities,RF,RF,10.0,Kendall,0.5293726107157013,0.576264536920273
Communities,RF,RF,10.0,RBO,0.5293726107157013,0.7929822954822965
Communities,RF,RF,11.0,Jaccard,0.5293726107157013,0.564555040336696
Communities,RF,RF,11.0,Kendall,0.5293726107157013,0.5728533761320665
Communities,RF,RF,11.0,RBO,0.5293726107157013,0.7859873650112088
Communities,RF,RF,12.0,Jaccard,0.5293726107157013,0.5854008770163683
Communities,RF,RF,12.0,Kendall,0.5293726107157013,0.5635293668080552
Communities,RF,RF,12.0,RBO,0.5293726107157013,0.7815916475752533
Communities,RF,RF,13.0,Jaccard,0.5293726107157013,0.6025331855712986
Communities,RF,RF,13.0,Kendall,0.5293726107157013,0.557005205807223
Communities,RF,RF,13.0,RBO,0.5293726107157013,0.7788761092864315
Communities,RF,RF,14.0,Jaccard,0.5293726107157013,0.616945692681616
Communities,RF,RF,14.0,Kendall,0.5293726107157013,0.5517370397572159
Communities,RF,RF,14.0,RBO,0.5293726107157013,0.7773861424509954
Communities,RF,RF,15.0,Jaccard,0.5293726107157013,0.6247360174578739
Communities,RF,RF,15.0,Kendall,0.5293726107157013,0.547474929442143
Communities,RF,RF,15.0,RBO,0.5293726107157013,0.7765341981357113
Communities,RF,RF,16.0,Jaccard,0.5293726107157013,0.6312340925785495
Communities,RF,RF,16.0,Kendall,0.5293726107157013,0.5446511139134094
Communities,RF,RF,16.0,RBO,0.5293726107157013,0.7760974374861512
Communities,RF,RF,17.0,Jaccard,0.5293726107157013,0.6145939827721284
Communities,RF,RF,17.0,Kendall,0.5293726107157013,0.5421333728951852
Communities,RF,RF,17.0,RBO,0.5293726107157013,0.7749888203267022
Communities,RF,RF,18.0,Jaccard,0.5293726107157013,0.6147881448798785
Communities,RF,RF,18.0,Kendall,0.5293726107157013,0.5398503243247689
Communities,RF,RF,18.0,RBO,0.5293726107157013,0.7740208972134144
Communities,RF,RF,19.0,Jaccard,0.5293726107157013,0.6187918714710294
Communities,RF,RF,19.0,Kendall,0.5293726107157013,0.5378088980332297
Communities,RF,RF,19.0,RBO,0.5293726107157013,0.7733461117522852
Communities,RF,RF,20.0,Jaccard,0.5293726107157013,0.6125937402932005
Communities,RF,RF,20.0,Kendall,0.5293726107157013,0.5357138116413351
Communities,RF,RF,20.0,RBO,0.5293726107157013,0.7725145564799287
Communities,RF,RF,21.0,Jaccard,0.5293726107157013,0.6159045198958896
Communities,RF,RF,21.0,Kendall,0.5293726107157013,0.533936828199122
Communities,RF,RF,21.0,RBO,0.5293726107157013,0.7718963784051626
Communities,RF,RF,22.0,Jaccard,0.5293726107157013,0.6167624570969744
Communities,RF,RF,22.0,Kendall,0.5293726107157013,0.5322846552354751
Communities,RF,RF,22.0,RBO,0.5293726107157013,0.7713661599188815
Communities,RF,RF,23.0,Jaccard,0.5293726107157013,0.6211492912051245
Communities,RF,RF,23.0,Kendall,0.5293726107157013,0.5313239860638281
Communities,RF,RF,23.0,RBO,0.5293726107157013,0.7710361280217293
Communities,RF,RF,24.0,Jaccard,0.5293726107157013,0.617280551686259
Communities,RF,RF,24.0,Kendall,0.5293726107157013,0.5303950326224021
Communities,RF,RF,24.0,RBO,0.5293726107157013,0.7706149960936838
Communities,RF,RF,25.0,Jaccard,0.5293726107157013,0.6158980977826038
Communities,RF,RF,25.0,Kendall,0.5293726107157013,0.5295544346364014
Communities,RF,RF,25.0,RBO,0.5293726107157013,0.7701903962499339
Communities,RF,RF,26.0,Jaccard,0.5293726107157013,0.6166244877410599
Communities,RF,RF,26.0,Kendall,0.5293726107157013,0.5290988456688318
Communities,RF,RF,26.0,RBO,0.5293726107157013,0.7698251709615747
Communities,RF,RF,27.0,Jaccard,0.5293726107157013,0.6208870030687432
Communities,RF,RF,27.0,Kendall,0.5293726107157013,0.5284028508003265
Communities,RF,RF,27.0,RBO,0.5293726107157013,0.7696006445052291
Communities,RF,RF,28.0,Jaccard,0.5293726107157013,0.6213586537775405
Communities,RF,RF,28.0,Kendall,0.5293726107157013,0.527337973394755
Communities,RF,RF,28.0,RBO,0.5293726107157013,0.7694156539986133
Communities,RF,RF,29.0,Jaccard,0.5293726107157013,0.631960883715232
Communities,RF,RF,29.0,Kendall,0.5293726107157013,0.5274510108623022
Communities,RF,RF,29.0,RBO,0.5293726107157013,0.7695220388896312
Communities,RF,RF,30.0,Jaccard,0.5293726107157013,0.6326326646108217
Communities,RF,RF,30.0,Kendall,0.5293726107157013,0.5264309800935504
Communities,RF,RF,30.0,RBO,0.5293726107157013,0.7696441749224369
Communities,XGB,XGB,1.0,Jaccard,0.39292124201385903,0.7195378151260504
Communities,XGB,XGB,1.0,Kendall,0.39292124201385903,1.0
Communities,XGB,XGB,1.0,RBO,0.39292124201385903,0.7195378151260504
Communities,XGB,XGB,2.0,Jaccard,0.39292124201385903,0.9513305322128812
Communities,XGB,XGB,2.0,Kendall,0.39292124201385903,0.7195378151260504
Communities,XGB,XGB,2.0,RBO,0.39292124201385903,0.8415178571428571
Communities,XGB,XGB,3.0,Jaccard,0.39292124201385903,0.6431197478991597
Communities,XGB,XGB,3.0,Kendall,0.39292124201385903,0.6039915966386546
Communities,XGB,XGB,3.0,RBO,0.39292124201385903,0.8150385154061739
Communities,XGB,XGB,4.0,Jaccard,0.39292124201385903,0.5386554621848896
Communities,XGB,XGB,4.0,Kendall,0.39292124201385903,0.5650385154061635
Communities,XGB,XGB,4.0,RBO,0.39292124201385903,0.7811843487395081
Communities,XGB,XGB,5.0,Jaccard,0.39292124201385903,0.4802608543417385
Communities,XGB,XGB,5.0,Kendall,0.39292124201385903,0.5571953781512611
Communities,XGB,XGB,5.0,RBO,0.39292124201385903,0.7513340336134402
Communities,XGB,XGB,6.0,Jaccard,0.39292124201385903,0.4569301603983729
Communities,XGB,XGB,6.0,Kendall,0.39292124201385903,0.5379926431949557
Communities,XGB,XGB,6.0,RBO,0.39292124201385903,0.7283076429030179
Communities,XGB,XGB,7.0,Jaccard,0.39292124201385903,0.45264627356060666
Communities,XGB,XGB,7.0,Kendall,0.39292124201385903,0.5274879263318585
Communities,XGB,XGB,7.0,RBO,0.39292124201385903,0.7114622096868165
Communities,XGB,XGB,8.0,Jaccard,0.39292124201385903,0.4657736494835953
Communities,XGB,XGB,8.0,Kendall,0.39292124201385903,0.5189362660460931
Communities,XGB,XGB,8.0,RBO,0.39292124201385903,0.7004820083577322
Communities,XGB,XGB,9.0,Jaccard,0.39292124201385903,0.47273004189714113
Communities,XGB,XGB,9.0,Kendall,0.39292124201385903,0.5194575815963102
Communities,XGB,XGB,9.0,RBO,0.39292124201385903,0.6928127962810062
Communities,XGB,XGB,10.0,Jaccard,0.39292124201385903,0.4644646899986833
Communities,XGB,XGB,10.0,Kendall,0.39292124201385903,0.5164593916039003
Communities,XGB,XGB,10.0,RBO,0.39292124201385903,0.6860538498110751
Communities,XGB,XGB,11.0,Jaccard,0.39292124201385903,0.4664428974728901
Communities,XGB,XGB,11.0,Kendall,0.39292124201385903,0.513896718100606
Communities,XGB,XGB,11.0,RBO,0.39292124201385903,0.6807591857178634
Communities,XGB,XGB,12.0,Jaccard,0.39292124201385903,0.4603607288873689
Communities,XGB,XGB,12.0,Kendall,0.39292124201385903,0.5116403127438327
Communities,XGB,XGB,12.0,RBO,0.39292124201385903,0.6759757415761101
Communities,XGB,XGB,13.0,Jaccard,0.39292124201385903,0.44786393481377557
Communities,XGB,XGB,13.0,Kendall,0.39292124201385903,0.5132179958769564
Communities,XGB,XGB,13.0,RBO,0.39292124201385903,0.6711065569164127
Communities,XGB,XGB,14.0,Jaccard,0.39292124201385903,0.4436935349602652
Communities,XGB,XGB,14.0,Kendall,0.39292124201385903,0.5119504772683963
Communities,XGB,XGB,14.0,RBO,0.39292124201385903,0.6666892006224641
Communities,XGB,XGB,15.0,Jaccard,0.39292124201385903,0.4372649273200918
Communities,XGB,XGB,15.0,Kendall,0.39292124201385903,0.5106023071340996
Communities,XGB,XGB,15.0,RBO,0.39292124201385903,0.6624487773568188
Communities,XGB,XGB,16.0,Jaccard,0.39292124201385903,0.4369700108456395
Communities,XGB,XGB,16.0,Kendall,0.39292124201385903,0.5096339113680146
Communities,XGB,XGB,16.0,RBO,0.39292124201385903,0.6587452492659737
Communities,XGB,XGB,17.0,Jaccard,0.39292124201385903,0.4386273562640127
Communities,XGB,XGB,17.0,Kendall,0.39292124201385903,0.506974282093289
Communities,XGB,XGB,17.0,RBO,0.39292124201385903,0.6555922099763363
Communities,XGB,XGB,18.0,Jaccard,0.39292124201385903,0.42990369871185763
Communities,XGB,XGB,18.0,Kendall,0.39292124201385903,0.5064518012494893
Communities,XGB,XGB,18.0,RBO,0.39292124201385903,0.6523263212228266
Communities,XGB,XGB,19.0,Jaccard,0.39292124201385903,0.4302686728713399
Communities,XGB,XGB,19.0,Kendall,0.39292124201385903,0.505443851351975
Communities,XGB,XGB,19.0,RBO,0.39292124201385903,0.649414804057986
Communities,XGB,XGB,20.0,Jaccard,0.39292124201385903,0.42420258482124323
Communities,XGB,XGB,20.0,Kendall,0.39292124201385903,0.5050004148574275
Communities,XGB,XGB,20.0,RBO,0.39292124201385903,0.6464947732612873
Communities,XGB,XGB,21.0,Jaccard,0.39292124201385903,0.41824179175836085
Communities,XGB,XGB,21.0,Kendall,0.39292124201385903,0.5045141756124423
Communities,XGB,XGB,21.0,RBO,0.39292124201385903,0.6435862845475128
Communities,XGB,XGB,22.0,Jaccard,0.39292124201385903,0.4120865511899847
Communities,XGB,XGB,22.0,Kendall,0.39292124201385903,0.5046213201757077
Communities,XGB,XGB,22.0,RBO,0.39292124201385903,0.6406837520207195
Communities,XGB,XGB,23.0,Jaccard,0.39292124201385903,0.40653328783968573
Communities,XGB,XGB,23.0,Kendall,0.39292124201385903,0.5025578502011597
Communities,XGB,XGB,23.0,RBO,0.39292124201385903,0.6378049156572871
Communities,XGB,XGB,24.0,Jaccard,0.39292124201385903,0.40226382382431913
Communities,XGB,XGB,24.0,Kendall,0.39292124201385903,0.5026007752823538
Communities,XGB,XGB,24.0,RBO,0.39292124201385903,0.6349970080881893
Communities,XGB,XGB,25.0,Jaccard,0.39292124201385903,0.397301172983579
Communities,XGB,XGB,25.0,Kendall,0.39292124201385903,0.5026291819933453
Communities,XGB,XGB,25.0,RBO,0.39292124201385903,0.6322241377488979
Communities,XGB,XGB,26.0,Jaccard,0.39292124201385903,0.3993769723332316
Communities,XGB,XGB,26.0,Kendall,0.39292124201385903,0.5028028618780059
Communities,XGB,XGB,26.0,RBO,0.39292124201385903,0.6297465907058153
Communities,XGB,XGB,27.0,Jaccard,0.39292124201385903,0.3997171651927529
Communities,XGB,XGB,27.0,Kendall,0.39292124201385903,0.5027105200515614
Communities,XGB,XGB,27.0,RBO,0.39292124201385903,0.627476685792803
Communities,XGB,XGB,28.0,Jaccard,0.39292124201385903,0.3998516351882855
Communities,XGB,XGB,28.0,Kendall,0.39292124201385903,0.5026204794990928
Communities,XGB,XGB,28.0,RBO,0.39292124201385903,0.625379119835062
Communities,XGB,XGB,29.0,Jaccard,0.39292124201385903,0.3994570838708355
Communities,XGB,XGB,29.0,Kendall,0.39292124201385903,0.5025238863189828
Communities,XGB,XGB,29.0,RBO,0.39292124201385903,0.623411641558173
Communities,XGB,XGB,30.0,Jaccard,0.39292124201385903,0.40157334190116595
Communities,XGB,XGB,30.0,Kendall,0.39292124201385903,0.5023236148609881
Communities,XGB,XGB,30.0,RBO,0.39292124201385903,0.6216509300403605
Communities,MLP,deepLIFT (MLP),1.0,Jaccard,0.3472273155575288,0.10838059231253938
Communities,MLP,deepLIFT (MLP),1.0,Kendall,0.3472273155575288,1.0
Communities,MLP,deepLIFT (MLP),1.0,RBO,0.3472273155575288,0.10838059231253938
Communities,MLP,deepLIFT (MLP),2.0,Jaccard,0.3472273155575288,0.09773013871374532
Communities,MLP,deepLIFT (MLP),2.0,Kendall,0.3472273155575288,0.4936948297604035
Communities,MLP,deepLIFT (MLP),2.0,RBO,0.3472273155575288,0.12531525851197983
Communities,MLP,deepLIFT (MLP),3.0,Jaccard,0.3472273155575288,0.10989911727616582
Communities,MLP,deepLIFT (MLP),3.0,Kendall,0.3472273155575288,0.49705758722152227
Communities,MLP,deepLIFT (MLP),3.0,RBO,0.3472273155575288,0.14148101443183425
Communities,MLP,deepLIFT (MLP),4.0,Jaccard,0.3472273155575288,0.11413559118477051
Communities,MLP,deepLIFT (MLP),4.0,Kendall,0.3472273155575288,0.4928541403951246
Communities,MLP,deepLIFT (MLP),4.0,RBO,0.3472273155575288,0.15292664985288065
Communities,MLP,deepLIFT (MLP),5.0,Jaccard,0.3472273155575288,0.11246722312296188
Communities,MLP,deepLIFT (MLP),5.0,Kendall,0.3472273155575288,0.4930643127364432
Communities,MLP,deepLIFT (MLP),5.0,RBO,0.3472273155575288,0.1598696931483814
Communities,MLP,deepLIFT (MLP),6.0,Jaccard,0.3472273155575288,0.11740418051893511
Communities,MLP,deepLIFT (MLP),6.0,Kendall,0.3472273155575288,0.4891130727196299
Communities,MLP,deepLIFT (MLP),6.0,RBO,0.3472273155575288,0.16616925879220965
Communities,MLP,deepLIFT (MLP),7.0,Jaccard,0.3472273155575288,0.11848179143260999
Communities,MLP,deepLIFT (MLP),7.0,Kendall,0.3472273155575288,0.49144298324626223
Communities,MLP,deepLIFT (MLP),7.0,RBO,0.3472273155575288,0.17110001629907867
Communities,MLP,deepLIFT (MLP),8.0,Jaccard,0.3472273155575288,0.12309539976626802
Communities,MLP,deepLIFT (MLP),8.0,Kendall,0.3472273155575288,0.4924563141776252
Communities,MLP,deepLIFT (MLP),8.0,RBO,0.3472273155575288,0.17579030429952702
Communities,MLP,deepLIFT (MLP),9.0,Jaccard,0.3472273155575288,0.12739329508115232
Communities,MLP,deepLIFT (MLP),9.0,Kendall,0.3472273155575288,0.49416771752837235
Communities,MLP,deepLIFT (MLP),9.0,RBO,0.3472273155575288,0.18023326349829108
Communities,MLP,deepLIFT (MLP),10.0,Jaccard,0.3472273155575288,0.1370009571220653
Communities,MLP,deepLIFT (MLP),10.0,Kendall,0.3472273155575288,0.49506795572369294
Communities,MLP,deepLIFT (MLP),10.0,RBO,0.3472273155575288,0.18528055505514465
Communities,MLP,deepLIFT (MLP),11.0,Jaccard,0.3472273155575288,0.14137127274086067
Communities,MLP,deepLIFT (MLP),11.0,Kendall,0.3472273155575288,0.4954717413733801
Communities,MLP,deepLIFT (MLP),11.0,RBO,0.3472273155575288,0.19005682800392118
Communities,MLP,deepLIFT (MLP),12.0,Jaccard,0.3472273155575288,0.14537476496215823
Communities,MLP,deepLIFT (MLP),12.0,Kendall,0.3472273155575288,0.49615957812679123
Communities,MLP,deepLIFT (MLP),12.0,RBO,0.3472273155575288,0.1946711549682862
Communities,MLP,deepLIFT (MLP),13.0,Jaccard,0.3472273155575288,0.15269171803613824
Communities,MLP,deepLIFT (MLP),13.0,Kendall,0.3472273155575288,0.49704142011834346
Communities,MLP,deepLIFT (MLP),13.0,RBO,0.3472273155575288,0.19941409850106157
Communities,MLP,deepLIFT (MLP),14.0,Jaccard,0.3472273155575288,0.15535606637981123
Communities,MLP,deepLIFT (MLP),14.0,Kendall,0.3472273155575288,0.4969582750162824
Communities,MLP,deepLIFT (MLP),14.0,RBO,0.3472273155575288,0.2038090896123233
Communities,MLP,deepLIFT (MLP),15.0,Jaccard,0.3472273155575288,0.15970358205903193
Communities,MLP,deepLIFT (MLP),15.0,Kendall,0.3472273155575288,0.49735783342340706
Communities,MLP,deepLIFT (MLP),15.0,RBO,0.3472273155575288,0.20810047747311267
Communities,MLP,deepLIFT (MLP),16.0,Jaccard,0.3472273155575288,0.16781723836646012
Communities,MLP,deepLIFT (MLP),16.0,Kendall,0.3472273155575288,0.4979087852038666
Communities,MLP,deepLIFT (MLP),16.0,RBO,0.3472273155575288,0.21262306348854654
Communities,MLP,deepLIFT (MLP),17.0,Jaccard,0.3472273155575288,0.17237399347705717
Communities,MLP,deepLIFT (MLP),17.0,Kendall,0.3472273155575288,0.4988224167346636
Communities,MLP,deepLIFT (MLP),17.0,RBO,0.3472273155575288,0.2170350615560268
Communities,MLP,deepLIFT (MLP),18.0,Jaccard,0.3472273155575288,0.1752330433237871
Communities,MLP,deepLIFT (MLP),18.0,Kendall,0.3472273155575288,0.4986689085049745
Communities,MLP,deepLIFT (MLP),18.0,RBO,0.3472273155575288,0.2212016952620239
Communities,MLP,deepLIFT (MLP),19.0,Jaccard,0.3472273155575288,0.17803589025151104
Communities,MLP,deepLIFT (MLP),19.0,Kendall,0.3472273155575288,0.49905606808109
Communities,MLP,deepLIFT (MLP),19.0,RBO,0.3472273155575288,0.22517222010190469
Communities,MLP,deepLIFT (MLP),20.0,Jaccard,0.3472273155575288,0.183055624191942
Communities,MLP,deepLIFT (MLP),20.0,Kendall,0.3472273155575288,0.4989778987190553
Communities,MLP,deepLIFT (MLP),20.0,RBO,0.3472273155575288,0.22911695083703643
Communities,MLP,deepLIFT (MLP),21.0,Jaccard,0.3472273155575288,0.18611458773502787
Communities,MLP,deepLIFT (MLP),21.0,Kendall,0.3472273155575288,0.4985738305410436
Communities,MLP,deepLIFT (MLP),21.0,RBO,0.3472273155575288,0.23291010527427697
Communities,MLP,deepLIFT (MLP),22.0,Jaccard,0.3472273155575288,0.19085474962487342
Communities,MLP,deepLIFT (MLP),22.0,Kendall,0.3472273155575288,0.4999481392924023
Communities,MLP,deepLIFT (MLP),22.0,RBO,0.3472273155575288,0.23666754460234632
Communities,MLP,deepLIFT (MLP),23.0,Jaccard,0.3472273155575288,0.19654434049426028
Communities,MLP,deepLIFT (MLP),23.0,Kendall,0.3472273155575288,0.5000348902701006
Communities,MLP,deepLIFT (MLP),23.0,RBO,0.3472273155575288,0.24045522521507556
Communities,MLP,deepLIFT (MLP),24.0,Jaccard,0.3472273155575288,0.20251513804654148
Communities,MLP,deepLIFT (MLP),24.0,Kendall,0.3472273155575288,0.5000685344591265
Communities,MLP,deepLIFT (MLP),24.0,RBO,0.3472273155575288,0.24428683372028276
Communities,MLP,deepLIFT (MLP),25.0,Jaccard,0.3472273155575288,0.20923753574560808
Communities,MLP,deepLIFT (MLP),25.0,Kendall,0.3472273155575288,0.5005380411937784
Communities,MLP,deepLIFT (MLP),25.0,RBO,0.3472273155575288,0.24818597827815475
Communities,MLP,deepLIFT (MLP),26.0,Jaccard,0.3472273155575288,0.213648898982917
Communities,MLP,deepLIFT (MLP),26.0,Kendall,0.3472273155575288,0.5005529149287028
Communities,MLP,deepLIFT (MLP),26.0,RBO,0.3472273155575288,0.25202485972577143
Communities,MLP,deepLIFT (MLP),27.0,Jaccard,0.3472273155575288,0.21914401081364487
Communities,MLP,deepLIFT (MLP),27.0,Kendall,0.3472273155575288,0.49990838641532265
Communities,MLP,deepLIFT (MLP),27.0,RBO,0.3472273155575288,0.25586400043816393
Communities,MLP,deepLIFT (MLP),28.0,Jaccard,0.3472273155575288,0.2251464633019936
Communities,MLP,deepLIFT (MLP),28.0,Kendall,0.3472273155575288,0.4997097620048444
Communities,MLP,deepLIFT (MLP),28.0,RBO,0.3472273155575288,0.25971915480911206
Communities,MLP,deepLIFT (MLP),29.0,Jaccard,0.3472273155575288,0.2304034042075797
Communities,MLP,deepLIFT (MLP),29.0,Kendall,0.3472273155575288,0.49947508681256647
Communities,MLP,deepLIFT (MLP),29.0,RBO,0.3472273155575288,0.2635520964324641
Communities,MLP,deepLIFT (MLP),30.0,Jaccard,0.3472273155575288,0.23575356562696811
Communities,MLP,deepLIFT (MLP),30.0,Kendall,0.3472273155575288,0.49908248902030716
Communities,MLP,deepLIFT (MLP),30.0,RBO,0.3472273155575288,0.2673731635837481
Communities,MLP,Integrated Gradients (MLP),1.0,Jaccard,0.3472273155575288,0.2662440570522979
Communities,MLP,Integrated Gradients (MLP),1.0,Kendall,0.3472273155575288,1.0
Communities,MLP,Integrated Gradients (MLP),1.0,RBO,0.3472273155575288,0.2662440570522979
Communities,MLP,Integrated Gradients (MLP),2.0,Jaccard,0.3472273155575288,0.34627575277336003
Communities,MLP,Integrated Gradients (MLP),2.0,Kendall,0.3472273155575288,0.4996501049685094
Communities,MLP,Integrated Gradients (MLP),2.0,RBO,0.3472273155575288,0.3602912044374009
Communities,MLP,Integrated Gradients (MLP),3.0,Jaccard,0.3472273155575288,0.43415213946117964
Communities,MLP,Integrated Gradients (MLP),3.0,Kendall,0.3472273155575288,0.5122463261021692
Communities,MLP,Integrated Gradients (MLP),3.0,RBO,0.3472273155575288,0.43069862651875496
Communities,MLP,Integrated Gradients (MLP),4.0,Jaccard,0.3472273155575288,0.5438268809900985
Communities,MLP,Integrated Gradients (MLP),4.0,Kendall,0.3472273155575288,0.5075863678804855
Communities,MLP,Integrated Gradients (MLP),4.0,RBO,0.3472273155575288,0.4936402205493919
Communities,MLP,Integrated Gradients (MLP),5.0,Jaccard,0.3472273155575288,0.5771364739768026
Communities,MLP,Integrated Gradients (MLP),5.0,Kendall,0.3472273155575288,0.5165966386554619
Communities,MLP,Integrated Gradients (MLP),5.0,RBO,0.3472273155575288,0.5378757263602862
Communities,MLP,Integrated Gradients (MLP),6.0,Jaccard,0.3472273155575288,0.5831504997907718
Communities,MLP,Integrated Gradients (MLP),6.0,Kendall,0.3472273155575288,0.5284313725490186
Communities,MLP,Integrated Gradients (MLP),6.0,RBO,0.3472273155575288,0.568381867406233
Communities,MLP,Integrated Gradients (MLP),7.0,Jaccard,0.3472273155575288,0.5631351150170916
Communities,MLP,Integrated Gradients (MLP),7.0,Kendall,0.3472273155575288,0.5428838201947446
Communities,MLP,Integrated Gradients (MLP),7.0,RBO,0.3472273155575288,0.5883924528607024
Communities,MLP,Integrated Gradients (MLP),8.0,Jaccard,0.3472273155575288,0.541469738220927
Communities,MLP,Integrated Gradients (MLP),8.0,Kendall,0.3472273155575288,0.5511454581832741
Communities,MLP,Integrated Gradients (MLP),8.0,RBO,0.3472273155575288,0.6014711448664265
Communities,MLP,Integrated Gradients (MLP),9.0,Jaccard,0.3472273155575288,0.5314487018528212
Communities,MLP,Integrated Gradients (MLP),9.0,Kendall,0.3472273155575288,0.5516262060379711
Communities,MLP,Integrated Gradients (MLP),9.0,RBO,0.3472273155575288,0.6108477050648878
Communities,MLP,Integrated Gradients (MLP),10.0,Jaccard,0.3472273155575288,0.5081395844219563
Communities,MLP,Integrated Gradients (MLP),10.0,Kendall,0.3472273155575288,0.5526921879863052
Communities,MLP,Integrated Gradients (MLP),10.0,RBO,0.3472273155575288,0.6164368648278121
Communities,MLP,Integrated Gradients (MLP),11.0,Jaccard,0.3472273155575288,0.5010239048867399
Communities,MLP,Integrated Gradients (MLP),11.0,Kendall,0.3472273155575288,0.5568500127323659
Communities,MLP,Integrated Gradients (MLP),11.0,RBO,0.3472273155575288,0.6205060547694006
Communities,MLP,Integrated Gradients (MLP),12.0,Jaccard,0.3472273155575288,0.49263937293736904
Communities,MLP,Integrated Gradients (MLP),12.0,Kendall,0.3472273155575288,0.5552160258042598
Communities,MLP,Integrated Gradients (MLP),12.0,RBO,0.3472273155575288,0.6233031268032749
Communities,MLP,Integrated Gradients (MLP),13.0,Jaccard,0.3472273155575288,0.4865598589222078
Communities,MLP,Integrated Gradients (MLP),13.0,Kendall,0.3472273155575288,0.5582579185520368
Communities,MLP,Integrated Gradients (MLP),13.0,RBO,0.3472273155575288,0.6252634269826931
Communities,MLP,Integrated Gradients (MLP),14.0,Jaccard,0.3472273155575288,0.4739338398748606
Communities,MLP,Integrated Gradients (MLP),14.0,Kendall,0.3472273155575288,0.5579539508110934
Communities,MLP,Integrated Gradients (MLP),14.0,RBO,0.3472273155575288,0.6261613205597364
Communities,MLP,Integrated Gradients (MLP),15.0,Jaccard,0.3472273155575288,0.46086972224967937
Communities,MLP,Integrated Gradients (MLP),15.0,Kendall,0.3472273155575288,0.5538548752834453
Communities,MLP,Integrated Gradients (MLP),15.0,RBO,0.3472273155575288,0.6261455297578522
Communities,MLP,Integrated Gradients (MLP),16.0,Jaccard,0.3472273155575288,0.45842350802906146
Communities,MLP,Integrated Gradients (MLP),16.0,Kendall,0.3472273155575288,0.554312558356676
Communities,MLP,Integrated Gradients (MLP),16.0,RBO,0.3472273155575288,0.6259880399819789
Communities,MLP,Integrated Gradients (MLP),17.0,Jaccard,0.3472273155575288,0.4536871617248128
Communities,MLP,Integrated Gradients (MLP),17.0,Kendall,0.3472273155575288,0.5547454275827988
Communities,MLP,Integrated Gradients (MLP),17.0,RBO,0.3472273155575288,0.6256091241901263
Communities,MLP,Integrated Gradients (MLP),18.0,Jaccard,0.3472273155575288,0.4533998546809012
Communities,MLP,Integrated Gradients (MLP),18.0,Kendall,0.3472273155575288,0.5518893832042613
Communities,MLP,Integrated Gradients (MLP),18.0,RBO,0.3472273155575288,0.6252720224285119
Communities,MLP,Integrated Gradients (MLP),19.0,Jaccard,0.3472273155575288,0.45430519623538407
Communities,MLP,Integrated Gradients (MLP),19.0,Kendall,0.3472273155575288,0.5497362687765172
Communities,MLP,Integrated Gradients (MLP),19.0,RBO,0.3472273155575288,0.6250338160160732
Communities,MLP,Integrated Gradients (MLP),20.0,Jaccard,0.3472273155575288,0.451975036010851
Communities,MLP,Integrated Gradients (MLP),20.0,Kendall,0.3472273155575288,0.5464912280701758
Communities,MLP,Integrated Gradients (MLP),20.0,RBO,0.3472273155575288,0.6247126917762861
Communities,MLP,Integrated Gradients (MLP),21.0,Jaccard,0.3472273155575288,0.4468733784680322
Communities,MLP,Integrated Gradients (MLP),21.0,Kendall,0.3472273155575288,0.5449913298652798
Communities,MLP,Integrated Gradients (MLP),21.0,RBO,0.3472273155575288,0.6241967634951224
Communities,MLP,Integrated Gradients (MLP),22.0,Jaccard,0.3472273155575288,0.4455652332405924
Communities,MLP,Integrated Gradients (MLP),22.0,Kendall,0.3472273155575288,0.5453120642196277
Communities,MLP,Integrated Gradients (MLP),22.0,RBO,0.3472273155575288,0.623675815927834
Communities,MLP,Integrated Gradients (MLP),23.0,Jaccard,0.3472273155575288,0.4457696241814677
Communities,MLP,Integrated Gradients (MLP),23.0,Kendall,0.3472273155575288,0.5448594457545863
Communities,MLP,Integrated Gradients (MLP),23.0,RBO,0.3472273155575288,0.6232154876567477
Communities,MLP,Integrated Gradients (MLP),24.0,Jaccard,0.3472273155575288,0.4439647729667941
Communities,MLP,Integrated Gradients (MLP),24.0,Kendall,0.3472273155575288,0.544488085089109
