data,model,method,K,criteria,Accuracy,Consistency
Bean,XGB,XGB,1.0,Kendall,0.9249485798237026,1.0
Bean,XGB,XGB,1.0,RBO,0.9249485798237026,0.8860606060606061
Bean,XGB,XGB,2.0,Jaccard,0.9249485798237026,0.6638383838384034
Bean,XGB,XGB,2.0,Kendall,0.9249485798237026,0.8860606060606061
Bean,XGB,XGB,2.0,RBO,0.9249485798237026,0.816969696969697
Bean,XGB,XGB,3.0,Jaccard,0.9249485798237026,0.9135353535353536
Bean,XGB,XGB,3.0,Kendall,0.9249485798237026,0.7616835016834818
Bean,XGB,XGB,3.0,RBO,0.9249485798237026,0.8586756453423201
Bean,XGB,XGB,4.0,Jaccard,0.9249485798237026,0.7277306397306009
Bean,XGB,XGB,4.0,Kendall,0.9249485798237026,0.6543771043771033
Bean,XGB,XGB,4.0,RBO,0.9249485798237026,0.8508501683501604
Bean,XGB,XGB,5.0,Jaccard,0.9249485798237026,0.8394612794612549
Bean,XGB,XGB,5.0,Kendall,0.9249485798237026,0.6069292929293024
Bean,XGB,XGB,5.0,RBO,0.9249485798237026,0.8614154882154694
Bean,XGB,XGB,6.0,Jaccard,0.9249485798237026,0.8691486291486412
Bean,XGB,XGB,6.0,Kendall,0.9249485798237026,0.5828956228956208
Bean,XGB,XGB,6.0,RBO,0.9249485798237026,0.87179124579125
Bean,XGB,XGB,7.0,Jaccard,0.9249485798237026,0.8529236812570145
Bean,XGB,XGB,7.0,Kendall,0.9249485798237026,0.6009235209235164
Bean,XGB,XGB,7.0,RBO,0.9249485798237026,0.8780474129045586
Bean,XGB,XGB,8.0,Jaccard,0.9249485798237026,0.9658989898989926
Bean,XGB,XGB,8.0,Kendall,0.9249485798237026,0.6030230880230907
Bean,XGB,XGB,8.0,RBO,0.9249485798237026,0.8908893398268458
Bean,XGB,XGB,9.0,Jaccard,0.9249485798237026,0.9702626262626364
Bean,XGB,XGB,9.0,Kendall,0.9249485798237026,0.6589674523007949
Bean,XGB,XGB,9.0,RBO,0.9249485798237026,0.9011771061585832
Bean,XGB,XGB,10.0,Jaccard,0.9249485798237026,0.9090909090909488
Bean,XGB,XGB,10.0,Kendall,0.9249485798237026,0.6543613916947166
Bean,XGB,XGB,10.0,RBO,0.9249485798237026,0.9060593955427308
Bean,XGB,XGB,11.0,Jaccard,0.9249485798237026,0.996666666666665
Bean,XGB,XGB,11.0,Kendall,0.9249485798237026,0.6503948576675656
Bean,XGB,XGB,11.0,RBO,0.9249485798237026,0.9144341612371838
Bean,XGB,XGB,12.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,XGB,12.0,Kendall,0.9249485798237026,0.6501928374655455
Bean,XGB,XGB,12.0,RBO,0.9249485798237026,0.9215646478007656
Bean,XGB,XGB,13.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,XGB,13.0,Kendall,0.9249485798237026,0.6545040145040166
Bean,XGB,XGB,13.0,RBO,0.9249485798237026,0.9275981364314748
Bean,XGB,XGB,14.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,XGB,14.0,Kendall,0.9249485798237026,0.6535153735153711
Bean,XGB,XGB,14.0,RBO,0.9249485798237026,0.9327696981149359
Bean,XGB,XGB,15.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,XGB,15.0,Kendall,0.9249485798237026,0.6629379509379539
Bean,XGB,XGB,15.0,RBO,0.9249485798237026,0.9372517182406
Bean,XGB,XGB,16.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,XGB,16.0,Kendall,0.9249485798237026,0.6967373737373693
Bean,XGB,XGB,16.0,RBO,0.9249485798237026,0.9411734858505664
Bean,XGB,XGB,17.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,XGB,17.0,Kendall,0.9249485798237026,0.6967373737373693
Bean,XGB,XGB,17.0,RBO,0.9249485798237026,0.9411734858505664
Bean,XGB,XGB,18.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,XGB,18.0,Kendall,0.9249485798237026,0.6967373737373693
Bean,XGB,XGB,18.0,RBO,0.9249485798237026,0.9411734858505664
Bean,XGB,XGB,19.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,XGB,19.0,Kendall,0.9249485798237026,0.6967373737373693
Bean,XGB,XGB,19.0,RBO,0.9249485798237026,0.9411734858505664
Bean,XGB,XGB,20.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,XGB,20.0,Kendall,0.9249485798237026,0.6967373737373693
Bean,XGB,XGB,20.0,RBO,0.9249485798237026,0.9411734858505664
Bean,XGB,XGB,21.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,XGB,21.0,Kendall,0.9249485798237026,0.6967373737373693
Bean,XGB,XGB,21.0,RBO,0.9249485798237026,0.9411734858505664
Bean,XGB,XGB,22.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,XGB,22.0,Kendall,0.9249485798237026,0.6967373737373693
Bean,XGB,XGB,22.0,RBO,0.9249485798237026,0.9411734858505664
Bean,XGB,XGB,23.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,XGB,23.0,Kendall,0.9249485798237026,0.6967373737373693
Bean,XGB,XGB,23.0,RBO,0.9249485798237026,0.9411734858505664
Bean,XGB,XGB,24.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,XGB,24.0,Kendall,0.9249485798237026,0.6967373737373693
Bean,XGB,XGB,24.0,RBO,0.9249485798237026,0.9411734858505664
Bean,XGB,XGB,25.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,XGB,25.0,Kendall,0.9249485798237026,0.6967373737373693
Bean,XGB,XGB,25.0,RBO,0.9249485798237026,0.9411734858505664
Bean,XGB,XGB,26.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,XGB,26.0,Kendall,0.9249485798237026,0.6967373737373693
Bean,XGB,XGB,26.0,RBO,0.9249485798237026,0.9411734858505664
Bean,XGB,XGB,27.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,XGB,27.0,Kendall,0.9249485798237026,0.6967373737373693
Bean,XGB,XGB,27.0,RBO,0.9249485798237026,0.9411734858505664
Bean,XGB,XGB,28.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,XGB,28.0,Kendall,0.9249485798237026,0.6967373737373693
Bean,XGB,XGB,28.0,RBO,0.9249485798237026,0.9411734858505664
Bean,XGB,XGB,29.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,XGB,29.0,Kendall,0.9249485798237026,0.6967373737373693
Bean,XGB,XGB,29.0,RBO,0.9249485798237026,0.9411734858505664
Bean,XGB,XGB,30.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,XGB,30.0,Kendall,0.9249485798237026,0.6967373737373693
Bean,XGB,XGB,30.0,RBO,0.9249485798237026,0.9411734858505664
Bean,XGB,Permutation (XGB),1.0,Jaccard,0.9249485798237026,0.4430303030303031
Bean,XGB,Permutation (XGB),1.0,Kendall,0.9249485798237026,1.0
Bean,XGB,Permutation (XGB),1.0,RBO,0.9249485798237026,0.4430303030303031
Bean,XGB,Permutation (XGB),2.0,Jaccard,0.9249485798237026,0.6521212121212315
Bean,XGB,Permutation (XGB),2.0,Kendall,0.9249485798237026,0.4951515151515152
Bean,XGB,Permutation (XGB),2.0,RBO,0.9249485798237026,0.5887878787878787
Bean,XGB,Permutation (XGB),3.0,Jaccard,0.9249485798237026,0.6521818181818163
Bean,XGB,Permutation (XGB),3.0,Kendall,0.9249485798237026,0.6210774410774355
Bean,XGB,Permutation (XGB),3.0,RBO,0.9249485798237026,0.6470482603815683
Bean,XGB,Permutation (XGB),4.0,Jaccard,0.9249485798237026,0.77570370370367
Bean,XGB,Permutation (XGB),4.0,Kendall,0.9249485798237026,0.6479124579124605
Bean,XGB,Permutation (XGB),4.0,RBO,0.9249485798237026,0.7002104377104094
Bean,XGB,Permutation (XGB),5.0,Jaccard,0.9249485798237026,0.6715632515632325
Bean,XGB,Permutation (XGB),5.0,Kendall,0.9249485798237026,0.6086868686868677
Bean,XGB,Permutation (XGB),5.0,RBO,0.9249485798237026,0.7184794612794791
Bean,XGB,Permutation (XGB),6.0,Jaccard,0.9249485798237026,0.6740596440596659
Bean,XGB,Permutation (XGB),6.0,Kendall,0.9249485798237026,0.5890101010100933
Bean,XGB,Permutation (XGB),6.0,RBO,0.9249485798237026,0.7312076318742928
Bean,XGB,Permutation (XGB),7.0,Jaccard,0.9249485798237026,0.6776520763187737
Bean,XGB,Permutation (XGB),7.0,Kendall,0.9249485798237026,0.5959692159692195
Bean,XGB,Permutation (XGB),7.0,RBO,0.9249485798237026,0.7410062530062491
Bean,XGB,Permutation (XGB),8.0,Jaccard,0.9249485798237026,0.7387874706662599
Bean,XGB,Permutation (XGB),8.0,Kendall,0.9249485798237026,0.5966666666666679
Bean,XGB,Permutation (XGB),8.0,RBO,0.9249485798237026,0.7539076178451232
Bean,XGB,Permutation (XGB),9.0,Jaccard,0.9249485798237026,0.799838383838428
Bean,XGB,Permutation (XGB),9.0,Kendall,0.9249485798237026,0.5983277216610536
Bean,XGB,Permutation (XGB),9.0,RBO,0.9249485798237026,0.7685014964459411
Bean,XGB,Permutation (XGB),10.0,Jaccard,0.9249485798237026,0.8616712580349539
Bean,XGB,Permutation (XGB),10.0,Kendall,0.9249485798237026,0.59951515151515
Bean,XGB,Permutation (XGB),10.0,RBO,0.9249485798237026,0.7840432659932665
Bean,XGB,Permutation (XGB),11.0,Jaccard,0.9249485798237026,0.9745558145558264
Bean,XGB,Permutation (XGB),11.0,Kendall,0.9249485798237026,0.5976859504132079
Bean,XGB,Permutation (XGB),11.0,RBO,0.9249485798237026,0.8024134874919989
Bean,XGB,Permutation (XGB),12.0,Jaccard,0.9249485798237026,0.9325874125874244
Bean,XGB,Permutation (XGB),12.0,Kendall,0.9249485798237026,0.5871196816651227
Bean,XGB,Permutation (XGB),12.0,RBO,0.9249485798237026,0.8158361009080694
Bean,XGB,Permutation (XGB),13.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,Permutation (XGB),13.0,Kendall,0.9249485798237026,0.5976845376845401
Bean,XGB,Permutation (XGB),13.0,RBO,0.9249485798237026,0.8300025546843723
Bean,XGB,Permutation (XGB),14.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,Permutation (XGB),14.0,Kendall,0.9249485798237026,0.5943656343656336
Bean,XGB,Permutation (XGB),14.0,RBO,0.9249485798237026,0.8421452293497765
Bean,XGB,Permutation (XGB),15.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,Permutation (XGB),15.0,Kendall,0.9249485798237026,0.5948167388167384
Bean,XGB,Permutation (XGB),15.0,RBO,0.9249485798237026,0.8526688807264511
Bean,XGB,Permutation (XGB),16.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,Permutation (XGB),16.0,Kendall,0.9249485798237026,0.6357575757575741
Bean,XGB,Permutation (XGB),16.0,RBO,0.9249485798237026,0.8618770756810578
Bean,XGB,Permutation (XGB),17.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,Permutation (XGB),17.0,Kendall,0.9249485798237026,0.6357575757575741
Bean,XGB,Permutation (XGB),17.0,RBO,0.9249485798237026,0.8618770756810578
Bean,XGB,Permutation (XGB),18.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,Permutation (XGB),18.0,Kendall,0.9249485798237026,0.6357575757575741
Bean,XGB,Permutation (XGB),18.0,RBO,0.9249485798237026,0.8618770756810578
Bean,XGB,Permutation (XGB),19.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,Permutation (XGB),19.0,Kendall,0.9249485798237026,0.6357575757575741
Bean,XGB,Permutation (XGB),19.0,RBO,0.9249485798237026,0.8618770756810578
Bean,XGB,Permutation (XGB),20.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,Permutation (XGB),20.0,Kendall,0.9249485798237026,0.6357575757575741
Bean,XGB,Permutation (XGB),20.0,RBO,0.9249485798237026,0.8618770756810578
Bean,XGB,Permutation (XGB),21.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,Permutation (XGB),21.0,Kendall,0.9249485798237026,0.6357575757575741
Bean,XGB,Permutation (XGB),21.0,RBO,0.9249485798237026,0.8618770756810578
Bean,XGB,Permutation (XGB),22.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,Permutation (XGB),22.0,Kendall,0.9249485798237026,0.6357575757575741
Bean,XGB,Permutation (XGB),22.0,RBO,0.9249485798237026,0.8618770756810578
Bean,XGB,Permutation (XGB),23.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,Permutation (XGB),23.0,Kendall,0.9249485798237026,0.6357575757575741
Bean,XGB,Permutation (XGB),23.0,RBO,0.9249485798237026,0.8618770756810578
Bean,XGB,Permutation (XGB),24.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,Permutation (XGB),24.0,Kendall,0.9249485798237026,0.6357575757575741
Bean,XGB,Permutation (XGB),24.0,RBO,0.9249485798237026,0.8618770756810578
Bean,XGB,Permutation (XGB),25.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,Permutation (XGB),25.0,Kendall,0.9249485798237026,0.6357575757575741
Bean,XGB,Permutation (XGB),25.0,RBO,0.9249485798237026,0.8618770756810578
Bean,XGB,Permutation (XGB),26.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,Permutation (XGB),26.0,Kendall,0.9249485798237026,0.6357575757575741
Bean,XGB,Permutation (XGB),26.0,RBO,0.9249485798237026,0.8618770756810578
Bean,XGB,Permutation (XGB),27.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,Permutation (XGB),27.0,Kendall,0.9249485798237026,0.6357575757575741
Bean,XGB,Permutation (XGB),27.0,RBO,0.9249485798237026,0.8618770756810578
Bean,XGB,Permutation (XGB),28.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,Permutation (XGB),28.0,Kendall,0.9249485798237026,0.6357575757575741
Bean,XGB,Permutation (XGB),28.0,RBO,0.9249485798237026,0.8618770756810578
Bean,XGB,Permutation (XGB),29.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,Permutation (XGB),29.0,Kendall,0.9249485798237026,0.6357575757575741
Bean,XGB,Permutation (XGB),29.0,RBO,0.9249485798237026,0.8618770756810578
Bean,XGB,Permutation (XGB),30.0,Jaccard,0.9249485798237026,1.0
Bean,XGB,Permutation (XGB),30.0,Kendall,0.9249485798237026,0.6357575757575741
Bean,XGB,Permutation (XGB),30.0,RBO,0.9249485798237026,0.8618770756810578
Call,LogisticLASSO,LogisticLASSO,1.0,Jaccard,0.9656970819823992,0.3854166666666667
Call,LogisticLASSO,LogisticLASSO,1.0,Kendall,0.9656970819823992,1.0
Call,LogisticLASSO,LogisticLASSO,1.0,RBO,0.9656970819823992,0.3854166666666667
Call,LogisticLASSO,LogisticLASSO,2.0,Jaccard,0.9656970819823992,0.3479166666666671
Call,LogisticLASSO,LogisticLASSO,2.0,Kendall,0.9656970819823992,0.5145833333333333
Call,LogisticLASSO,LogisticLASSO,2.0,RBO,0.9656970819823992,0.4192708333333333
Call,LogisticLASSO,LogisticLASSO,3.0,Jaccard,0.9656970819823992,0.4208333333333316
Call,LogisticLASSO,LogisticLASSO,3.0,Kendall,0.9656970819823992,0.4937499999999997
Call,LogisticLASSO,LogisticLASSO,3.0,RBO,0.9656970819823992,0.4658564814814821
Call,LogisticLASSO,LogisticLASSO,4.0,Jaccard,0.9656970819823992,0.5575396825396814
Call,LogisticLASSO,LogisticLASSO,4.0,Kendall,0.9656970819823992,0.4927083333333335
Call,LogisticLASSO,LogisticLASSO,4.0,RBO,0.9656970819823992,0.5230902777777783
Call,LogisticLASSO,LogisticLASSO,5.0,Jaccard,0.9656970819823992,0.6181299603174593
Call,LogisticLASSO,LogisticLASSO,5.0,Kendall,0.9656970819823992,0.5129166666666671
Call,LogisticLASSO,LogisticLASSO,5.0,RBO,0.9656970819823992,0.5678888888888891
Call,LogisticLASSO,LogisticLASSO,6.0,Jaccard,0.9656970819823992,0.6906944444444465
Call,LogisticLASSO,LogisticLASSO,6.0,Kendall,0.9656970819823992,0.5149999999999998
Call,LogisticLASSO,LogisticLASSO,6.0,RBO,0.9656970819823992,0.6071527777777775
Call,LogisticLASSO,LogisticLASSO,7.0,Jaccard,0.9656970819823992,0.7130902777777762
Call,LogisticLASSO,LogisticLASSO,7.0,Kendall,0.9656970819823992,0.5070436507936514
Call,LogisticLASSO,LogisticLASSO,7.0,RBO,0.9656970819823992,0.6382312925170068
Call,LogisticLASSO,LogisticLASSO,8.0,Jaccard,0.9656970819823992,0.7417340067340051
Call,LogisticLASSO,LogisticLASSO,8.0,Kendall,0.9656970819823992,0.5301339285714285
Call,LogisticLASSO,LogisticLASSO,8.0,RBO,0.9656970819823992,0.6640187872023803
Call,LogisticLASSO,LogisticLASSO,9.0,Jaccard,0.9656970819823992,0.7246649184149186
Call,LogisticLASSO,LogisticLASSO,9.0,Kendall,0.9656970819823992,0.533738425925926
Call,LogisticLASSO,LogisticLASSO,9.0,RBO,0.9656970819823992,0.6828829548794831
Call,LogisticLASSO,LogisticLASSO,10.0,Jaccard,0.9656970819823992,0.7443278943278939
Call,LogisticLASSO,LogisticLASSO,10.0,Kendall,0.9656970819823992,0.5283333333333334
Call,LogisticLASSO,LogisticLASSO,10.0,RBO,0.9656970819823992,0.6993863260582011
Call,LogisticLASSO,LogisticLASSO,11.0,Jaccard,0.9656970819823992,0.7719589438339386
Call,LogisticLASSO,LogisticLASSO,11.0,Kendall,0.9656970819823992,0.5296212121212122
Call,LogisticLASSO,LogisticLASSO,11.0,RBO,0.9656970819823992,0.7146108473807335
Call,LogisticLASSO,LogisticLASSO,12.0,Jaccard,0.9656970819823992,0.7900457875457918
Call,LogisticLASSO,LogisticLASSO,12.0,Kendall,0.9656970819823992,0.5301136363636354
Call,LogisticLASSO,LogisticLASSO,12.0,RBO,0.9656970819823992,0.7284251054693761
Call,LogisticLASSO,LogisticLASSO,13.0,Jaccard,0.9656970819823992,0.7831547619047604
Call,LogisticLASSO,LogisticLASSO,13.0,Kendall,0.9656970819823992,0.5253739316239308
Call,LogisticLASSO,LogisticLASSO,13.0,RBO,0.9656970819823992,0.7398110441019091
Call,LogisticLASSO,LogisticLASSO,14.0,Jaccard,0.9656970819823992,0.8021466503267995
Call,LogisticLASSO,LogisticLASSO,14.0,Kendall,0.9656970819823992,0.522664835164835
Call,LogisticLASSO,LogisticLASSO,14.0,RBO,0.9656970819823992,0.7504240307476908
Call,LogisticLASSO,LogisticLASSO,15.0,Jaccard,0.9656970819823992,0.7797235122118995
Call,LogisticLASSO,LogisticLASSO,15.0,Kendall,0.9656970819823992,0.5216269841269843
Call,LogisticLASSO,LogisticLASSO,15.0,RBO,0.9656970819823992,0.7586457620311783
Call,LogisticLASSO,LogisticLASSO,16.0,Jaccard,0.9656970819823992,0.7652376447655039
Call,LogisticLASSO,LogisticLASSO,16.0,Kendall,0.9656970819823992,0.5205381944444446
Call,LogisticLASSO,LogisticLASSO,16.0,RBO,0.9656970819823992,0.7652831362792301
Call,LogisticLASSO,LogisticLASSO,17.0,Jaccard,0.9656970819823992,0.7997262252854324
Call,LogisticLASSO,LogisticLASSO,17.0,Kendall,0.9656970819823992,0.5202474517990913
Call,LogisticLASSO,LogisticLASSO,17.0,RBO,0.9656970819823992,0.7722563112402638
Call,LogisticLASSO,LogisticLASSO,18.0,Jaccard,0.9656970819823992,0.7941442142079479
Call,LogisticLASSO,LogisticLASSO,18.0,Kendall,0.9656970819823992,0.5230259118261082
Call,LogisticLASSO,LogisticLASSO,18.0,RBO,0.9656970819823992,0.7784330560306353
Call,LogisticLASSO,LogisticLASSO,19.0,Jaccard,0.9656970819823992,0.8344033836726894
Call,LogisticLASSO,LogisticLASSO,19.0,Kendall,0.9656970819823992,0.5198329853862206
Call,LogisticLASSO,LogisticLASSO,19.0,RBO,0.9656970819823992,0.7852714066865205
Call,LogisticLASSO,LogisticLASSO,20.0,Jaccard,0.9656970819823992,0.8669124890419256
Call,LogisticLASSO,LogisticLASSO,20.0,Kendall,0.9656970819823992,0.5244039116580593
Call,LogisticLASSO,LogisticLASSO,20.0,RBO,0.9656970819823992,0.7924013645359104
Call,LogisticLASSO,LogisticLASSO,21.0,Jaccard,0.9656970819823992,0.9237046877965541
Call,LogisticLASSO,LogisticLASSO,21.0,Kendall,0.9656970819823992,0.522686151704941
Call,LogisticLASSO,LogisticLASSO,21.0,RBO,0.9656970819823992,0.8003839561697162
Call,LogisticLASSO,LogisticLASSO,22.0,Jaccard,0.9656970819823992,1.0
Call,LogisticLASSO,LogisticLASSO,22.0,Kendall,0.9656970819823992,0.5220291191063632
Call,LogisticLASSO,LogisticLASSO,22.0,RBO,0.9656970819823992,0.8094574127074559
Call,LogisticLASSO,LogisticLASSO,23.0,Jaccard,0.9656970819823992,1.0
Call,LogisticLASSO,LogisticLASSO,23.0,Kendall,0.9656970819823992,0.5220291191063632
Call,LogisticLASSO,LogisticLASSO,23.0,RBO,0.9656970819823992,0.8094574127074559
Call,LogisticLASSO,LogisticLASSO,24.0,Jaccard,0.9656970819823992,1.0
Call,LogisticLASSO,LogisticLASSO,24.0,Kendall,0.9656970819823992,0.5220291191063632
Call,LogisticLASSO,LogisticLASSO,24.0,RBO,0.9656970819823992,0.8094574127074559
Call,LogisticLASSO,LogisticLASSO,25.0,Jaccard,0.9656970819823992,1.0
Call,LogisticLASSO,LogisticLASSO,25.0,Kendall,0.9656970819823992,0.5220291191063632
Call,LogisticLASSO,LogisticLASSO,25.0,RBO,0.9656970819823992,0.8094574127074559
Call,LogisticLASSO,LogisticLASSO,26.0,Jaccard,0.9656970819823992,1.0
Call,LogisticLASSO,LogisticLASSO,26.0,Kendall,0.9656970819823992,0.5220291191063632
Call,LogisticLASSO,LogisticLASSO,26.0,RBO,0.9656970819823992,0.8094574127074559
Call,LogisticLASSO,LogisticLASSO,27.0,Jaccard,0.9656970819823992,1.0
Call,LogisticLASSO,LogisticLASSO,27.0,Kendall,0.9656970819823992,0.5220291191063632
Call,LogisticLASSO,LogisticLASSO,27.0,RBO,0.9656970819823992,0.8094574127074559
Call,LogisticLASSO,LogisticLASSO,28.0,Jaccard,0.9656970819823992,1.0
Call,LogisticLASSO,LogisticLASSO,28.0,Kendall,0.9656970819823992,0.5220291191063632
Call,LogisticLASSO,LogisticLASSO,28.0,RBO,0.9656970819823992,0.8094574127074559
Call,LogisticLASSO,LogisticLASSO,29.0,Jaccard,0.9656970819823992,1.0
Call,LogisticLASSO,LogisticLASSO,29.0,Kendall,0.9656970819823992,0.5220291191063632
Call,LogisticLASSO,LogisticLASSO,29.0,RBO,0.9656970819823992,0.8094574127074559
Call,LogisticLASSO,LogisticLASSO,30.0,Jaccard,0.9656970819823992,1.0
Call,LogisticLASSO,LogisticLASSO,30.0,Kendall,0.9656970819823992,0.5220291191063632
Call,LogisticLASSO,LogisticLASSO,30.0,RBO,0.9656970819823992,0.8094574127074559
Call,LogisticRidge,LogisticRidge,1.0,Jaccard,0.9654052802223252,0.7125
Call,LogisticRidge,LogisticRidge,1.0,Kendall,0.9654052802223252,1.0
Call,LogisticRidge,LogisticRidge,1.0,RBO,0.9654052802223252,0.7125
Call,LogisticRidge,LogisticRidge,2.0,Jaccard,0.9654052802223252,0.6375000000000004
Call,LogisticRidge,LogisticRidge,2.0,Kendall,0.9654052802223252,0.775
Call,LogisticRidge,LogisticRidge,2.0,RBO,0.9654052802223252,0.715625
Call,LogisticRidge,LogisticRidge,3.0,Jaccard,0.9654052802223252,0.5487500000000001
Call,LogisticRidge,LogisticRidge,3.0,Kendall,0.9654052802223252,0.7333333333333332
Call,LogisticRidge,LogisticRidge,3.0,RBO,0.9654052802223252,0.7034722222222219
Call,LogisticRidge,LogisticRidge,4.0,Jaccard,0.9654052802223252,0.5588095238095243
Call,LogisticRidge,LogisticRidge,4.0,Kendall,0.9654052802223252,0.675
Call,LogisticRidge,LogisticRidge,4.0,RBO,0.9654052802223252,0.6994791666666662
Call,LogisticRidge,LogisticRidge,5.0,Jaccard,0.9654052802223252,0.5720238095238095
Call,LogisticRidge,LogisticRidge,5.0,Kendall,0.9654052802223252,0.6312499999999999
Call,LogisticRidge,LogisticRidge,5.0,RBO,0.9654052802223252,0.7010833333333331
Call,LogisticRidge,LogisticRidge,6.0,Jaccard,0.9654052802223252,0.5302976190476192
Call,LogisticRidge,LogisticRidge,6.0,Kendall,0.9654052802223252,0.5966666666666668
Call,LogisticRidge,LogisticRidge,6.0,RBO,0.9654052802223252,0.6977777777777778
Call,LogisticRidge,LogisticRidge,7.0,Jaccard,0.9654052802223252,0.6031944444444448
Call,LogisticRidge,LogisticRidge,7.0,Kendall,0.9654052802223252,0.5886904761904763
Call,LogisticRidge,LogisticRidge,7.0,RBO,0.9654052802223252,0.704472789115646
Call,LogisticRidge,LogisticRidge,8.0,Jaccard,0.9654052802223252,0.6978282828282834
Call,LogisticRidge,LogisticRidge,8.0,Kendall,0.9654052802223252,0.5678571428571426
Call,LogisticRidge,LogisticRidge,8.0,RBO,0.9654052802223252,0.7181715029761903
Call,LogisticRidge,LogisticRidge,9.0,Jaccard,0.9654052802223252,0.7067045454545444
Call,LogisticRidge,LogisticRidge,9.0,Kendall,0.9654052802223252,0.5607638888888891
Call,LogisticRidge,LogisticRidge,9.0,RBO,0.9654052802223252,0.7300413359788357
Call,LogisticRidge,LogisticRidge,10.0,Jaccard,0.9654052802223252,0.7715909090909092
Call,LogisticRidge,LogisticRidge,10.0,Kendall,0.9654052802223252,0.5605555555555558
Call,LogisticRidge,LogisticRidge,10.0,RBO,0.9654052802223252,0.7439122023809521
Call,LogisticRidge,LogisticRidge,11.0,Jaccard,0.9654052802223252,0.7771749084249092
Call,LogisticRidge,LogisticRidge,11.0,Kendall,0.9654052802223252,0.5670454545454543
Call,LogisticRidge,LogisticRidge,11.0,RBO,0.9654052802223252,0.7556226633215269
Call,LogisticRidge,LogisticRidge,12.0,Jaccard,0.9654052802223252,0.8335164835164836
Call,LogisticRidge,LogisticRidge,12.0,Kendall,0.9654052802223252,0.5524621212121212
Call,LogisticRidge,LogisticRidge,12.0,RBO,0.9654052802223252,0.7683485524891773
Call,LogisticRidge,LogisticRidge,13.0,Jaccard,0.9654052802223252,0.9589285714285714
Call,LogisticRidge,LogisticRidge,13.0,Kendall,0.9654052802223252,0.5477564102564105
Call,LogisticRidge,LogisticRidge,13.0,RBO,0.9654052802223252,0.7844667111734418
Call,LogisticRidge,LogisticRidge,14.0,Jaccard,0.9654052802223252,0.9304166666666662
Call,LogisticRidge,LogisticRidge,14.0,Kendall,0.9654052802223252,0.5453296703296704
Call,LogisticRidge,LogisticRidge,14.0,RBO,0.9654052802223252,0.7971833746610529
Call,LogisticRidge,LogisticRidge,15.0,Jaccard,0.9654052802223252,0.8579656862745099
Call,LogisticRidge,LogisticRidge,15.0,Kendall,0.9654052802223252,0.5353571428571431
Call,LogisticRidge,LogisticRidge,15.0,RBO,0.9654052802223252,0.8055378163503164
Call,LogisticRidge,LogisticRidge,16.0,Jaccard,0.9654052802223252,0.8451582387340905
Call,LogisticRidge,LogisticRidge,16.0,Kendall,0.9654052802223252,0.5317708333333332
Call,LogisticRidge,LogisticRidge,16.0,RBO,0.9654052802223252,0.8123206090784217
Call,LogisticRidge,LogisticRidge,17.0,Jaccard,0.9654052802223252,0.8370540935672512
Call,LogisticRidge,LogisticRidge,17.0,Kendall,0.9654052802223252,0.5167279411764707
Call,LogisticRidge,LogisticRidge,17.0,RBO,0.9654052802223252,0.8180405040461268
Call,LogisticRidge,LogisticRidge,18.0,Jaccard,0.9654052802223252,0.8312064251537924
Call,LogisticRidge,LogisticRidge,18.0,Kendall,0.9654052802223252,0.5097222222222223
Call,LogisticRidge,LogisticRidge,18.0,RBO,0.9654052802223252,0.8229410315991199
